,text,label
10,bbq be a man and lets discuss itmaybe over the phone?,0
11,before you start throwing accusations and warnings at me lets review the edit itselfmaking ad hominem attacks isnt going to strengthen your argument it will merely make it look like you are abusing your power as an admin. now the edit itself is relevantthis is probably the single most talked about event int he news as of late. his absence is notable since he is the only living expresident who did not attend. thats certainly more notable than his dedicating an aircracft carrier. i intend to revert this edit in hopes of attracting the attention of an admin that is willing to look at the issue itself and not throw accusations around quite so liberally. perhaps if you achieve a level of civility where you can do this we can have a rational discussion on the topic and resolve the matter peacefully.,0
12,oh and the girl above started her arguments with me. she stuck her nose where it doesnt belong. i believe the argument was between me and yvesnimmo. but like i said the situation was settled and i apologized. thanks,0
13,juelz santanas agein juelz santana was years old then came february th which makes juelz turn making songs with the diplomats. the third neff to be signed to cams label under roc a fella. in he was years old coming out with his own singles santanas town and down. so yes he is born in . he really is how could he be older then lloyd banks? and how could he be when his birthday passed? the homie neff is years old. juelz death god forbid if your thinking about that equals . go to your caculator and stop changing his year of birth. my god.,0
14,redirect talkvoydan pop georgiev chernodrinski,0
15,the mitsurugi point made no sense why not argue to include hindi on ryo sakazakis page to include more information?,0
16,dont mean to bother you i see that youre writing something regarding removing anything posted here and if you do oh well but if not and you can acctually discuss this with me then even better.id like to ask you to take a closer look at the premature wrestling deaths catagory and the men listed in it surely these men belong together in some catagory. is there anything that you think we can do with the catagory besides delting it?,0
17, regarding your recent edits once again please read wpfilmplot before editing any more film articles. your edits are simply not good with entirely too many unnecessary details and very bad writing. please stop before you do further damage. the ,0
18,good to know. about me yeah im studying now.deepu ,0
19, snowflakes are not always symmetrical under geometry it is stated that a snowflake always has six symmetric arms. this assertion is simply not true according to kenneth libbrecht the rather unattractive irregular crystals are by far the most common variety. someone really need to take a look at his site and get facts off of it because i still see a decent number of falsities on this page. forgive me im new at this and dont want to edit anything,0
20, the signpost september read this signpost in full singlepage unsubscribe ,0
21,reconsidering st paragraph edit?i dont understand the reasons for s recent edit of this article not that im sure that the data are necessarily wrong. rather im persuaded that the strategy of introducing academic honors in the first paragraph is an unhelpful approach to this specific subject. i note that articles about other sitting justices have been similarly enhanced and i also believe those changes are no improvement. in support of my view that this edit should be reverted i would invite anyone to revisit articles written about the following pairs of jurists. a. benjamin cardozo a. learned hand b. john marshall harlan b. john marshall harlan iithe question becomes would the current version of the wikipedia article about any one of them or either pair be improved by academic credentials in the introductory paragraph? i think not.perhaps it helps to repeat a wry argument kathleen sullivan of stanford law makes when she suggests that some on the harvard law faculty wonder how antonin scalia avoided learning what others have managed to grasp about the processes of judging? i would hope this anecdote gently illustrates the point. less humorous but an even stronger argument is the one clarence thomas makes when he mentions wanting to return his law degree to yale.at a minimum im questioning this edit? it deserves to be reconsidered. ,0
22,radial symmetry several now extinct lineages included in the echinodermata were bilateral such as homostelea or even asymmetrical such as cothurnocystis stylophora.,0
23,theres no need to apologize. a wikipedia article is made for reconciling knowledge about a subject from different sources and youve done history studies and not archaeology studies i guess. i could scan the page email it to you and then you could ask someone to translate the page.,0
24,yes because the mother of the child in the case against michael jackson was studied in here motives and reasonings and judged upon her character just as harshly as wacko jacko himself. dont tell me to ignore it and incriminate myself. i am going to continue refuting the bullshit that jayjg keeps throwing at me. jun utc,0
25,ok. but it will take a bit of work but i cant quite picture it. do you have an example i can base it on? the duck ,0
26,== a barnstar for you == the real life barnstar lets us be the stars ,0
27,how could i post before the block expires? the funny thing is you think im being uncivil,0
28,not sure about a heading of fight for freedom what will it contain?,0
29,praise looked at this article about months ago much improved. ,0
30,i was able to post the above list so quickly because i already had it in a text file in my hard drive ive been meaning to get around to updating the sound list for some time now. as far as generating interest ive spent four years trying to drum up more interest in freely licensed full length classical music. unfortunately my attempts failed im still effectively the only one who does it. the classical music wikiproject was not interested wikipediatalkwikiprojectclassicalmusic/archiveneedhelp.wikipediatalkwikiprojectmusic/archiveicouldusesomehelpwikipediatalkwikiprojectmusic/archiveraulbot.candthemusiclist so i really had given up trying to interest others. the sound list was featured on digg a while back . it got diggs which is imo very impressive.,0
31,well not before the process but before how we do things with subpages his rfa is listed on noseptembers page and you can find it if you look. september i think. i have my differences with elc to be sure but was surprised to see a block so i left a note. ++ t/c ,0
32,not at all you are making a straw man argument here. i never claimed odonohue had that position rather that practitioners and researchers in the field ignored the dsm position which is exactly what the quote says and also something odonohue agrees with. again i was combating the notion that it was a absurd part to claim that pedophilia is a sexual orientation. since many researchers hold this position it would be unfair to call it absurd. the disorder part is divided in the field some argue that it is not a disorder at all some do. at the end of the day it is a value judgment as cantor pointed out earlier in the thread not a scientific judgement. if we choose to make this value judgment in the article it should be stated clearly and not pretend to have a scientific basis. ,0
33, mainland asia includes the lower basin of chinas yangtze river as well as korea. but being specific is fine too. i just found a citation for a more comprehensive dna study by hammer below rather than our generarizations and speculation so far. citation for yayoi culture was brought to japan by migrants from korea who in turn trace their roots to southeast asia/south china. dna study by hammer describes the yayoi migration from korea based on the osry genes and other genes with close lineage haplogroups om and om.reiterates that the entire o haplogroup has been proposed to have a southeast asian origin. their definition of southeast asia includes southern china. then hypothesizes that the dispersals of neolithic farmers from southeast asia also brought haplogroup o lineages to korea and eventually to japan. in the concluding paragraph it states we propose that the yayoi y chromosomes descend from prehistoric farmers that had their origins in southeastern asia perhaps going back to the origin of agriculture in this region. hammers dna study is based on a global sample consisted of > males from asian populations including six populations sampled from across the japanese archipelago. ,0
34,pretty much everyone from warren county/surrounding regions was born at glens falls hospital. myself included. however im not sure this qualifies anyone as being a glens falls native. rachel ray is i believe actually from the town of lake luzerne. —the preceding unsigned comment was added by ... august utc,0
35,hi explicit can you block o fenian for editwarring on the giants causeway wp. he has made several edits which can only be described as terrorism.,0
36,notability of rurika kasugaa tag has been placed on rurika kasuga requesting that it be speedily deleted from wikipedia. this has been done because the article seems to be about a person group of people band club company or web content but it does not indicate how or why the subject is notable that is why an article about that subject should be included in wikipedia. under the criteria for speedy deletion articles that do not assert notability may be deleted at any time. please see the guidelines for what is generally accepted as notable and if you can indicate why the subject of this article is notable you may contest the tagging. to do this add on the top of the page below the existing db tag and leave a note on the articles talk page explaining your position. please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would confirm its subjects notability under the guidelines.for guidelines on specific types of articles you may want to check out our criteria for biographies for web sites for bands or for companies. feel free to leave a note on my talk page if you have any questions about this.,0
37, sure but the lead must briefly summarize armenias history. i simply added what i found necessary. if anyone thinks this or that sentence is redundant for the lead they are welcome to remove make edits. talk ,0
38,tfd i think we just eced. i think we responded to each other without seeing each others responses. i added something in response to yours but dont know if you saw mine. t/c//wpchicago/wpfour,0
39,i dont believe the lisak criticism present there conforms with the npv rule. lisak doesnt have a neutral point of view to begin with. if an offer to polygraph or even concerned review of polygraph results shocks a complainant into thinking her lies have been uncovered the recantation is still perfectly valid. if you know you are telling the truth you will argue with machine or investigator. also part of kanins research was a followup of the recanted story where possible to verify if any were false recantations. in all followups the recanted version of events matched what the accused said happened.arguing that lisak is a respected phd is baseless if kanin is a respected phd. i agree that my edit wasnt as neutral as possible though so apologize for that. still something must be done here.,0
40,you had a point and its now ammended with appropriate encyclopedic notability/significance.,0
41,in other words youre too lazy to actually point anything out. until you change that approach the tag goes.,0
42,as for your claims of stalking that is absolute rubbish and serves only to aggravate the situation. i have assumed good faith and good intentions on your part and have never suggested or seen reason to suggest that you might have some ulterior motive in massadding links to one specific companys web page. nor for that matter have i ever made any suggestion that this is an administrative matter or even mentioned such a role. clearly as a party to this disagreement i would not do so at any rate as it would be a conflict of interest. i would ask that you thus extend the same good faith toward me rather than making spurious and unfounded accusations. chatspy ,0
43,jmabel in regards to predominant scholary consensus who is it that allegedly claims despite third way rhetoric fascism in power functioned rather consistently as a rightwing force? as far as im aware owning numerous books on the subject that is not the scholary consensus at all. the consensus developed by respected scholars of fascism who write in a manner which is not bias to any interest group such as roger griffin hamish mcdonald roger eatwell and zeev sternhell all recongise fascism as a third way as the references show.the only dissenters im aware of who seem to think fascism has absoutely no leftist connections and is merely a radical right system are street level socialists who want to put as much distance between the movements as possible. this of course does not come from educated people in a position to write books. for example even the foremost scholary expert on fascism and a former member of both the communist party and then socialist party of italy renzo de felice doesnt try to cover up its socialistic origins and third way status. this is a man who has wrote a definitive seven volume piece on mussolini. ,0
44,bi you said you wanted to talkat the bottom of the lead section you have writtenits promoter speculated in that the skyhook concept could be cost competitive with what is realistically thought to be achievable using a space elevator but the skyhook is not competitive with other rotating tether concepts. in addition the rotating skyhook is in fact deemed not engineeringly feasible using presently available materials.regarding in addition the rotating skyhook is in fact deemed not engineeringly feasible using presently available materialsthat statement appears to come from ref on page . the full quote isif the mass of the tether alone started to exceed times the mass of the payloadthen that was an indication the particular scenario being considered was not engineeringlyfeasible using presently available materials although the application might become feasible inthe near future as better materials become available with higher tensile strengths at higheroperational temperatures.it then goes on to sayas we shall see presently available commercial materials will suffice to make the hastoltethers needed. the primary message we want to leave with the reader is“we dont need magic materials like ‘buckminsterfullercarbonnanotubes’ to makethe space tether facility for a hastol system. existing materials will do.”so it would appear that you misread your reference. the tether mass of times mass of the payload mass is the upper limit to the problem. systems where the tether mass is less than times the payload mass can be built with presently available commercial materials.to further reinforce this the conclusion to the report statesthe fundamental conclusion of the phase i hastol study effort is that the concept istechnically feasible. we have evaluated a number of alternate system configurations that willallow hypersonic airbreathing vehicle technologies to be combined with orbiting spinning spacetether technologies to provide a method of moving payloads from the surface of the earth intoearth orbit. for more than one hastol architecture concept we have developed a designsolution using existing or nearterm technologies. we expect that a number of the otherhastol architecture concepts will prove similarly technically feasible when subjected todetailed design studies. the systems are completely reusable and have the potential of drasticallyreducing the cost of earthtoorbit space access.regarding but the skyhook is not competitive with other rotating tether concepts. and a boeing report on the possibillity of combining skyhooks with hypersonic planes concluded that in general the nonspinning tether hyperskyhook concept does not look competitive with the spinning tether concepts..the full quote ishyperskyhookin zubrin proposed the “hypersonic skyhook” as a solution to the mismatch betweenthe attainable atmospheric speeds of a hypersonic airplane and the orbital speeds of space tethers.since the orbital speed of the space tether decreases with increasing altitu,0
45,are you threatening me for disputing neutrality? i know in your country its quite common to bully your way through a discussion and push outcomes you want. but this is not russia.,0
46,thanks undeletion was more than id hoped for. im researching the status of texas government including local government copyright status but its slow going. apparently works of the florida government are usually public domain but we dont have a similar article on texas so i guess ill have to research the oldfashioned nonlazy actually reliable way. or ask the copyright help desk like you suggested. in the meantime im using the fair use rationale since its valid while the image is used in an article. thanks again ,0
47,awesome then ill simply disregard your notice. thanks,0
48, ga review ii im sorry to say this but i have to fail this articles gan. the several major problems that brought up in this articles previous ga assessment have not been issued. as s/he has said before me he articles wplead should be longer. the history media attention academics student government demographics trivia and additional information section are very deficient in citiations. also triva and additional information should be integrated into the rest of the article. again please look over wpwiaga and fix these problem then renominate it for gaclass. however i have reassessed this article as bclass as it does meet bclass criteria. my regards ,0
49,locking this page would also violate wpnewbies. whether you like it or not conservatives are wikipedians too.,0
50,a bisexual like a homosexual or a heterosexual is not defined by sexual activity. much like a year old boy who is attracted to a girl sexually but has never had sex is still straight. a person who is actually sexually attracted/aroused by the same sex as well as the opposite sex is bisexual.,0
51,redirect talkfrank herbert mason,0
52,christian arabshi. could you please stop enforcing the category christian arabs on non arabic christians living in the middle east? this is wrong. we middleeastern christians though not arabs have gone through arabization and that needs to stop. we are not arabs. we have our own ethnicity and we shouldnt be forced to be called christian arabs. if a christian european is born in the middle east should he be called a christian arab because of that reason alone? please understand they are syriac christians i.e. of assyrian ancestry and most of them speak aramaic though a lot of them are forgetting it. as someone who speaks aramaic you should respect this fact and not appease muslims who want to call everyone arabs just because theyre in the middle east. we are not closely related to the arabs from saudiarabia. we have our own ethnicity please stop forcing upon us some alien arab ethnicity. thats oppression. talk jun utc,0
53, dh dude abc officially says this is the name for that episode. i do know there is already an episode with that name but abc says its everybodys says dont. ,0
54, neilns bang on you arent being harassed at all if you dont edit disruptively you dont get reverted. –talk ,0
55,i went there around the same time he did and that certainly was not the case at the time. later on they stopped taking children from such a young age.,0
56,there must be some chemical imbalance in your brains. are you ok? the gibberish you guys are writing really makes me feel sorry for you. dont ever go to law school. you would do the legal profession bad.,0
57,parzival you are trying to scare thatso. how can you say that the comments of thatso are insulting? thatso is trying to suggest that there should be no original research in the wikipedia. and he is right. ,0
58,oppose – as the article stands it does not properly reference under the wpreference guidelines. if this issue is resolved i dont any issues with it being moved to the mainspace. 「」¤ • ¢  ,0
59,i would appreciate an apology from both of you but i can see that is unlikely.if not please dont waste my time any longer with attempts at trying justify either your or plasma physics transgressions toward me or bother me any longer about this issue and i shall leave you alone and seek others here who deserve my considerate attention.,0
60,they are not original research they are pointed in the episodes.,0
61, ambiguous ? so mabuska irish can mean more than one thing ? i will qoute you on that .thanks . — preceding unsigned comment added by ... of course it can. the word irish wasnt invented on the establishment of the irish free state. talk quote me all you want it depends on the context of the term when its being used as to whether its applicable or not. note how i said citizenship and ethnicity i never mentioned nationality which is the real key meaning. the nationality meaning of the term is the predominantly used form on wikipedia. in nationality terms it refers to the republic of ireland. but you already know that im sure. talk in nationality terms it refers to the republic of ireland no such country . so nationality terms it refers to ireland . — preceding unsigned comment added by ... oh wow ireland as in ireland the state whose official description is the republic of ireland. whats the point in this inane conversation. talk ireland whose official name is ireland . — preceding unsigned comment added by ... reading for you . also i see as you speak both . — preceding unsigned comment added by ... ,0
62,while the magazines masthead says time the corporate name is time inc. you can easily look this up. on the other hand abn amro is always the corporate name. you can look this up as well. ,0
63,take your belated and piffling prevarications elsewhere. too late for here.,0
64,thats what im looking through it looks like he was just being an all around dick on talk pages though. its nothing too bad though looks more like an inability to express himself properly. thank you for your concern also cheers ,0
65,in the same direction is it really necessary to name all the us states who recognize it? why not give just the number of states? this is not an american encyclopedia but an universal one i dont see why every single us states which recognize it should be named. ix,0
66, december utcyou must not play metal gear solid that often. gw is the arsenal gear a.i. that went haywire after solid snake uploaded emmas virus. ,0
67,minimization of textile effluenta proposed deletion template has been added to the article minimization of textile effluent suggesting that it be deleted according to the proposed deletion process. all contributions are appreciated but this article may not satisfy wikipedias criteria for inclusion and the deletion notice should explain why see also what wikipedia is not and wikipedias deletion policy. you may prevent the proposed deletion by removing the notice but please explain why you disagree with the proposed deletion in your edit summary or on its talk page. also please consider improving the article to address the issues raised. even though removing the deletion notice will prevent deletion through the proposed deletion process the article may still be deleted if it matches any of the speedy deletion criteria or it can be sent to articles for deletion where it may be deleted if consensus to delete is reached. if you agree with the deletion of the article and you are the only person who has made substantial edits to the page please add to the top of minimization of textile effluent. ,0
68,is it scientific to attribute an event a to cause b where cause b was deliberate designed with some sort of intelligent intent? dont answer the questions beyond thatwell the problem with not answering beyond that is that your example is completely rigged. there are several major fundamental problems here. first you completely fail to mention the fact that the intelligence behind id is quite literally not of this earth. natural science might look at a honeycomb see it is built by bees and then find an odd looking fossilized honeycomb and theorize that it was made by odd looking bees. that is fundamentally different than saying it was made by something not of this earth. id has at its core the notion that something outside the system we can observe is at cause here. this is not science in any sense of the word it is mythology. when paul bunyan was having a wrestling match with babe his blue ox they kicked up so much dirt they created the great lakes. no evidence of paul and his ox remain. i mean really. second natural science takes an approach to knowledge that nothing is known scientific law unless it is irrefutable. theories must have heavy supporting empirical data to back it up. id turns this on its head and does an end run around knowledge and plays games with probabilities. if no one can say how flagella on bacteria could have formed naturally how in the hell can id proponents come up with any sort of mathematically accurate probability of flagella naturally forming on bacteria? if you dont understand it you cant do statistics on it. id jumps right over that hurdle and takes anything that doesnt have a complete detailed natural explanation and jams in their own statistics that say well its so improbable for this to happen that someone must have designed it. this is such a perversion of science. you can assign probabilities to something you dont understand. id is just making up their numbers. finally your example has a>b where b was deliberate design. thats all well and good for a rigged example except that with respect to life on earth b is unknown. your a>b example might qualify as forensic science if a were a dead body and b were a bullet in the heart. you see a bunch of dead bodies with bullets through the heart the next time you see a body with a bullet through the heart you can probably figure thats what killed him. you dont have that with life on earth. you have one scenario a and you have no other cases to observe or test. so in that sense a>b is not scientific if youve never actually observed b. btw b is teh intelligent designer which has never been observed. so in that sense no it isnt science. ,0
69,screwjob hey i noticed your comments on the montreal screwjob discussion page. i decided since nobody except someone with no account objected to what you said. i would atleast change the page a little to make it fair. i just wanted to tell you because i thought you would like to know. i only changed a few words at the top of the first paragraph and added something to the second one. if your not bothered thats fine but i thought since you were fighting for and nothing was even said i might aswell tell you.,0
70,april thank you for experimenting with the page andy griffith on wikipedia. your test worked and has been reverted or removed. please use the sandbox for any other tests you want to do. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia.,0
71,christ. iq is selected for therefore every population has the same iq. never ceases to amaze me. ,0
72,can you prove it isnt ? if you had a better knowledge of the english language it would have been obvious to you.,0
73,oh its me vandalising?xd see here. greetings,0
74,website hey alli was thinking of getting myself a website to display my pictures and this was the cheapest thing i could find. i dont know about others but fir and diliff you guys have websites do you think it is legit? could you provide any better alternatives? help from any other guild member is also appreciated. thanks talk,0
75,thanks reading there now ,0
76,personal attacks in fruit brute vfd my apologies if im being to critical but i feel that many of the comments made in the fruit brute vfd debate were far from reasonable. there had to be a more diplomatic way to disagree with s assertion on the initial sentence than dont lie it makes you look even more juvenile.... learn to face up to when youve goofed it will go a long way in your life the attacks do to his age certainly border on a personal attack. were bart forty sixty or eighty would you have included the comment on how juvenile he is?i dont expect you to apologise to anyone but i want to make it clear that i consider your comments in this vfd debate inappropriate and i think their are many members of the community who would agree with me. talk feb utc,0
77,transliteration of russian place namesin writing about moscow metro for the malayalam wikipedia we are finding it difficult to correctly transliterate the russian place names. for example do we pronounce park kultury as paark kalttari or paark kalchchari or perhaps something completely different? can somebody please help by transliterating the list given in i am not putting the list here as i dont want to clutter up this page. thanks,0
78,almost got me too i had to look it up to see if it was real. ... talk ,0
79,how can one defame someone who thinks the fort hood shooting is justified by gods law?,0
80,lack of balancethis article is seriously out of balance. it would benefit greatly from the introduction of additional information about the negative aspects of the t. just for the record this sort of balance problem is not uncommon when there is an over dependence on the works of a particular author. for example testing and evaluation of a t by the us army ordnance dept. exposed some very serious problems with the tank. this type of information should be included in the article to bring it back into balance.,0
81,thanks. i can see that violating clearly stated wikipedia policy is no problem with some people as is now being reviewed elsewhere. finishing up one other wiki project todsy and then spending the rest of the day on an important personal blog entry. then ill go find other discussions of james petras fascinating discussion of the use of the term jewish lobby so that i dont have to put back up the deleted dissident voice article right away per talkjewishlobbywpvcomparingjewishvirtuallibraryanddissidentvoice.carol moore talk,0
82,hithanks for our kind words. see you around talk ,0
83,collusion in poker this is regarded as most heinous form of cheating in poker perhaps some mention of this or example is warranted?,0
84,thanks much however if its been resolved why is it that today when i didnt write anything in edit summary camera put its ad in my edit summary box?equalvoice talk,0
85,you can do all youre doing right now but if you get a username youll be able to do more and have more impact is what im saying. and you seem to be very familiar with everything so you probably have a username? just get one it takes seconds. talk•contribs,0
86,however the moonlite edit noted by golden daph was me on optus ... wake up wikkis. so funny,0
87,check the following websites,0
88,i cant believe no one has already put up this page dilberts desktop games so i did,0
89,well after i asked you to provide the diffs within one hour of your next edit here you made an edit to your talk page here and then did not provide the diffs i requested within one hour of that edit. i then sanctioned you for failing to provide the requested diffs in a timely manner which after more than a week you have still not done. consequently your request to lift the sanction is denied. ,0
90,what page shoudld there be for important characters that dont reoccur?void black doom mephiles etc,0
91,i tend to think that when the list is longer than the rest of the article theres a problem. either the history and characteristics should be expanded of the list should be culled. i personally like the consensus that was reached in the tripel article between and others...myself included. we decided that the country of origin should be highlighted with the most examples. there we did trappist abbey and foreign. foreign includes all nonbelgium examples. this way the article is an article in an encyclopedia not a list. people can find lists anywhere and the article should reference this. also the style statistics are bad. when you say style statistics it sounds like a prescription not a description. an encyclopedia should follow the latter and if the former is used a citation should follow...and youll not find a valid one for this style in its country of origin.,0
92, whats up with this? if you are a religiously or politically motivated to push this or that issue please refrain from talking on my page. i am not interested. otherwise feel free to talk about relevant edits here or science. deleet talk i would prefer if the following users never post heremaunus ·ʍaunus·snunɐwweijibaikebianjithis guy is a published psychology researcher right? perhaps he doesnt know you have access to libraries and the best sources. you should point that out more often. it doesnt come across as mindbendingly condescending. also i suspect that editor is a racist. see you on the wiki. ... ,0
93,im not vandalizing im just having fun man you have no sense of humor if you think im vandalizing stuff. site now,0
94,welcome to wikipedia bla discover ekopedia the practical encyclopedia about alternative life techniques. bla discover ekopedia the practical encyclopedia about alternative life techniques.,0
95,including some appropriate mention of the solomon article is not without some level of support .,0
96,comment. i could not verify the claim. talk ,0
97, czech republic is in central europe. the state of this article is part of the reason why people are making such confusions. especially more ridiculous is that they you would replace the mention of north caucasus in favor of north slope of caucasus mountains which isnt even a geographical area other than denoting the mountains in that region. countries are located within continents yet for some reason you refuse to allow this article to be denoted a continent. this single factor alone would have made a massive difference for readers. im tired of arguing with people who are essentially wikisquatters refusing to nudge on a given article. ... ,0
98,thanks josette. i enjoyed meeting you too. i was shocked by the decision which does not begin to reflect consensus. does just one grand poobah make it alone? serves me right for stealing time from more pressing realworld duties to indulge in a fun hobby. ive learned my lesson and wont waste time like that again. ill stick to fixing the little things i run across as i read articles for my own information.,0
99,paleontologists agree that organic remains must be buried quickly so they can be preserved long enough to be come fossilized. however the term fossilized is not a very precise term. there are several factors and metamorphic mineral processes which occur to organic remains that result in what is typically called a fossil. one major factor concerns what kind of organisms are to be fossilized vertebrate invertebrates radiolarians sponges plants pollen foot prints etc. and multiple processes may include permineralization recrystalization carbonization replacement dissolving diagenesis etc. talking about fossilization is a complex issue however quick burial is not questioned.the major question is how long does it take for these processes to work on organic reamins in the environment they are found in? experimental taphonomy has resulted in an assortment of remains becoming fossilized by various processes in the lab which of course implies that given the right conditions vast ages are not an issue. the metamorphic processes are ongoing until an equilibrium is met between the chemical enviroument of the burial site and the minerals of the organic remains. flood catastrophic geologists do not expect that organic remains buried during the flood were completely fossilized within the one year period of the flood but rather that there has been some years for the processes to have been working. much more work needs to be done on the taphonomy of organic remains. yet how one interprets even those results will depend upon which world view you choose to believe with.,0
100,also i think vegetable basket needs its own wikipedia page.,0
101,bigfoot reference the magazine is better known as just the engineering and mining journal which you may have a difficult time finding depending on where you live. i ran across the article a few years ago while researching something else and made a copy. it is clearly derived from press accounts and treats the incident as a joke. my whole point in citing it was to show that the incident whatever it was was not entirely created + years after the fact. if you leave me your email i will scan the page and email you a pdf.,0
102,also see this if you cant trust murkoth ramunni,0
103, chart performance of single ladies put a ring on it please take my advice and split up the paragraphs in the section. fas generally have short paragraphs. its hard and boring to ingest so much information at once so splitting the paragraphs will improve the flow. — · talk ,0
104,hahahaha.... good one ......i have removed it. ,0
105,having said that ive temporarily removed my requests based on cydes advice pending a request for consensus ive asked for on the talk page. i urge anyone reading this to vote so we all know what the community wants. ,0
106,conformity as healthy i may have missed it but this article does not seem to address conformity as just a healthy behaviour. such as the way that we conform to grammar so that we can be understood or that we conform to laws because we recognise a need for an orderly society. ...,0
107,hi i am new to wikipedia. read up on pandemics today. i am impressed by the quality of information to my knowledge not easily available elsewhere in the same easily accessible format. thank you all of you for creating this content and making it accessible.,0
108,should say something about his views as an educationalist and socialist political commentator.link to mentions this a bit he stood as an election candidate for respect.,0
109,==sandbox==dont take the template out of the sandbox. it says dont remove for a reason. jan utc,0
110,heh its a bit of a copy of wikipediawikiproject professional wrestling but i thought it look a bit tidy and better that way.,0
