,Unnamed: 0,text,label
2017,2017, one addition mustafaa i promised much more stuff but have been too busy lately.one thing that sticks out and could be fixed quickly is the beginning of the invasion.yes it is my fault for adding only the argov incident which now makes it sounds as if it was the main reason for invasion which is of course wrong. so the sentence on israel invaded lebanon in response to the attempted assassination of israeli ambassador shlomo argov by abu nidal in london on june .should be expanded. this is a quickie list of basic facts israel had been bombing lebanon/plo for months from the air sea and land and preparing for the invasion see below they couldnt have pulled of the invasion in a matter of days otherwise. there was the attempted assassination shlomo argov ... the assassination attempt was used by begin as an impetus to shortcut the knessets debate and move into lebanon without full approval. israel invaded with troops.ill post links and add more explanations if needed. dec utc,0
2018,2018,your response required in achieving consensushi please respond here > talkassassinationsandmurdersattributedtotheltteconsensustoredirect talk ,0
2019,2019,obama i removed your question because the talk page is for discussing how to improve an article not a place for random questions about the subject. and the particular question that you posted appears to be trolling. rumors and offensive predictions are not suitable for discussion here. /talk,0
2020,2020,sockpuppet notice im sick and tired of you putting those sockpuppet notices on my page. why dont you stay off of the st. johns page and stay off of my page as well this is harassment im gonna be off the block really soon and there isnt anything you can do about it after that.. well see who is gonna win this edit war ...,0
2021,2021,when trying to more the first paragraph i found that both of its topics are covered more thoroughly elsewhere in the article.,0
2022,2022,if you knew how many of these things pile in my inbox and occasionally end up on the departmental joke board you would understand my use of immediate filters.,0
2023,2023,please stop your disruptive editing. if your vandalism continues you will be blocked from editing wikipedia. please stop your disruptive editing. if your vandalism continues you will be blocked from editing wikipedia.,0
2024,2024, the no one complained argument is a pretty poor one calvin. dont be amongst those who use it. the quotation does not add to the understanding of how the song was produced. i certainly would raise it in a fac. — · talk ,0
2025,2025,i am not sure if you are really understanding what i have been saying. we cannot put our own views or views of a leader of any party or even base the partys ideology on them. i have been requesting you to read their manifestos from the very beginning. any party will not run on a single leaders views or any newspaper views. if you find the cpnm and cpnuml identically same or if you find one partys inclination towards socialism and/or hardliner communism in simple words their political ideology and ultimately their position on the spectrum same as the other in their manifestos please let us all know. i will immediately withdraw my points. let us not debate here any single person who has read both manifestos would be crystal clear on the ucpnm and cpnuml as far as what their position is. do not trust me but at least please go through their manifestos.also i have been watching many parties wiki pages of several countries across continents and all of them have their position stated. why do you want to not keep it here? ithink it makes it more clear with their position on the spectrum. thanks...,0
2026,2026,speedy deletion of jacob silver a tag has been placed on jacob silver requesting that it be speedily deleted from wikipedia. this has been done under section a of the criteria for speedy deletion because the article appears to be about a person or group of people but it does not indicate how or why the subject is notable that is why an article about that subject should be included in an encyclopedia. under the criteria for speedy deletion articles that do not indicate the subjects importance or significance may be deleted at any time. please see the guidelines for what is generally accepted as notable as well as our subjectspecific notability guideline for biographies. if you think that this notice was placed here in error you may contest the deletion by adding to the top of the article just below the existing speedy deletion or db tag coupled with adding a note on the articles talk page explaining your position but be aware that once tagged for speedy deletion if the article meets the criterion it may be deleted without delay. please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would would render it more in conformance with wikipedias policies and guidelines. echo ,0
2027,2027,{ style=floatright backgroundnone}hi im martin h. heron and im a patougals.{ style=floatright backgroundnoneabout mewhat do i do?i work in a well known popular family restaurant.,0
2028,2028,do i need to file an rfc before arbitration? i think arbitration asks for proof of trying to work things ou or something like that.,0
2029,2029,undent this was previously discussed quite a bit at this talk page. see archive . the consensus was that hagee is covered adequately in john mccain presidential campaign . hagee gets a couple paragraphs in that article. the relationship if one can call it that between hagee and mccain was much more remote and brief than that between obama and wright. many elections nowadays feature guiltbyassociation games but obamawrighttucc is a bit different because the coverage went on so long during the campaign and the relationship went on so long in real life. if hagee turns out to bedevil mccain as much as wright and tucc has affected obama it would merit inclusion here in this main mccain article. there are hundreds of other items in the subarticles also. picking out just hagee to add to this main article and not picking out those other hundreds of items would cause undue weight. this article is about mccains whole life not just the current campaign and in the context of his whole life hagee is just not very significant. if a person is scratching their head wondering the name of some minister connected with this election then the person can go to the article about mccains campaign which has a couple paragraphs about hagee. in writing this article dozens of decisions were made about what the most important things in his life are and those that arent quite as important dont make the cut. right now some of us think it would be more appropriate to add more about his vietnam service before the shootdown or more on mccainfeingold or more on his relations with the republican party in the early s as compared to more about hagee.,0
2030,2030,firefox i still cant quite figure out what the history and even current situation with that is. as of appeared to default to directd but not to directwrite .,0
2031,2031,the article is extremely biased and entirely unreliable that is my point concerning this heavy dose of pure propaganda. there has never been unfortunately any armenian genocide until now.,0
2032,2032,animation there is something very unique about south of the style of animation it is actually possible to have an episode of south park in an .svg animation which is a file format that allows for unlimited upconversion of images and animation but only in a way of simple shapesand since south park is already a somewhat brick style animation you could theoretically upconvert it to high definition using the .svg format and it would look just like that was the normal resolution.,0
2033,2033,ok that was quick though .... ,0
2034,2034, please do not vandalize pages as you did with this edit to józef stawinoga. if you continue to do so you will be blocked from editing. — / ,0
2035,2035,alex thank you for your reply.i could indeed use a break from this case but yesterday was a very eventful day as the case closed and then agk answered a question id initially posed on august meaning that he refused to engage regarding the false allegation he made against during the brief window during which i had a chance to respond to the fof and then when it made the response it not only confirmed the judgment on content aspect of the fof if begs the question as to why he cited another diff including an exchange with arzel in which arzel not only ignores the content of academically published rs he openly denigrates them in a thread where blocks of text of the formisano text for example had been under direct discussion.regarding the perceived legal threat i had no intention to make a legal threat. that was all sort of sarcastic play on words relating to specific sequence of events in the case starting with newyorkbrads comment on my fof on august to which agk refused to reply publicly until the case had been closed yesterday more than two weeks later. there were also email exchanges between myself and nyb and agk which i will have to forward to jimbo wales at some point after clarifying one point made by nyb on his talk page.the import of the substance is firstly a pun insofar as i make an insinuation about sophistry in the legal field in relation to my perception that agk aspires to become an attorney or whatever theyre called in scotland. it is secondly an indication that i have taken the time to register at wikipediocracy for future reference regarding earlier comments i had made about the court of public opinion. and when did a little looking around there finding an entry about nyb for example who had advised agk that he didnt see any misconduct in some of the points of the fof so it was thirdly an indirect suggestion that he learn something from someone that is already an accomplished attorney. if the reiteration of material deleted by agk from his user page within the past two weeks is outing then that is a policy i shall have to examine. note that i am not the only editor to have broached the issue of his being an undergraduate in the context of his judgment and actions acting in the capacity of arbitrator in the case at issue.theres much more to say on this but i need to get a couple more hours of sleep. i have tried to leave links to relevant discussions at jimbos talk page but have only provided a partial synthesis of the situation not even contrasting the complete lack of an fof on arzel for instance with the response provided to me on the pd talk page shortly after the case was officially closed yesterday.if this statement settles some of the concerns regarding my intentions and the severity of the infractions thereby diminished i would appreciate a reduction of the length of the block to facilitate my engaging in the necessary efforts to conduct the appeal without having to exclusively rely on the email system. 連絡 見学/迷惑 ,0
2036,2036,i found a better reference.in page theoretically polygamy can assume any one of three possible forms polygyny or the marriage of one man to two or more wives at a time polyandry or the coexistent union of one woman with two or more men and group marriage or a marital union embracing at once several men and several women. of these only the first is common.and on page a statistical analysis of kaingang genealogies for a period of years showed that per cent of all recorded unions were group marriages as compared with per cent for polyandrous per cent for polygynous and per cent for monogamous unions.the disadvantage of working at a medical school is that the anthropology texts are not extensive but they arent checked out often either. this had been sitting on the shelf for over years deep in the recesses of the basement. murdock is a sufficient reference for polygamy including group marriage.,0
2037,2037,id be tempted to wait until a final version. that looks like a placeholder version.,0
2038,2038,proposal for a wikiproject on the united states i have proposed creating a wikiproject on the united states. see talkunited statesproposal for a wikiproject on the united states. i assume there will be no objection to the proposal. planning for the future im thinking that i would use the wpmeso and wpaztec projects as a template for this new project. im interested in your thoughts about what changes you would make in these project templates. in other words i want to incorporate all our best ideas in these two projects before using them as a template for the new project.,0
2039,2039,image listed for deletion an image or media file that you uploaded or altered image has been listed at wikipediaimages and media for deletion. please see the discussion to see why this is you may have to search for the title of the image to find its entry if you are interested in it not being deleted.,0
2040,2040,accroding to a number of historical references that i have read on the subject the kata chinto was named after a chinese trader of the same name who demonstrated the moves contained in that form during a visit to okinawa. i dont know if this is oral history alone or not but there does seem to be consistency. burns macdonald,0
2041,2041, misfits band and list of misfits band members please stop. robo was not the misfits drummer in /. marky ramone was the bands official drummer from –. robo merely filled in for marky on some dates of the m tour because marky was unable to make those dates. robo was not a band member at this time he was merely filling in and this is mentioned in the article. robo did not become the misfits official drummer until marky left in . your edits are wellintentioned but are introducing factual errors. please take the subject to the articles talk pages in order to discuss the matter before continuing to reinstate your edits. ,0
2042,2042, why again are you making offtopic interjections? i did not delete it i moved it and even gave it its own heading. your comment was not at all about a new name and even then not at all persuasive and even non sequitur as i quite clearly pointed out above but even my own comment was off topic so i moved this as well youre making much of someone elses quite calculated ado about nothing. even this should be moved to a topic of its own but with your permission this time if it would cover all bases. this was a constructive discussion. ,0
2043,2043,thank you very much georgew for failitating my unblocking. it really is good to see an administrator with a sense of proportion and fairness.,0
2044,2044, rereview ga review – see wpwiaga for criteriais it reasonably well written?a. prose quality b. mos compliance {{ifthe lead section is still a bit short and could use some expanding. wplead recommends that an article of about this size should have one to two paragraphs i think this one can easily support two. you have done some good work in expanding what the lead covers.the lead section is still a bit short and could use some expanding. wplead recommends that an article of about this size should have one to two paragraphs i think this one can easily support two. you have done some good work in expanding what the lead covers.}}is it factually accurate and verifiable?a. references to sources b. citation of reliable sources where necessary c. no original research is it broad in its coverage?a. major aspects b. focused is it neutral?fair representation without bias is it stable? no edit wars etc does it contain images to illustrate the topic?a. images are copyright tagged and nonfree images have fair use rationales b. images are provided where possible and appropriate with suitable captions overall pass or fail {{ifwell done this can now be called a good article keep up the good work and consider a peer review and this should be up to featured article status soon with so much history behind this market it should definitely be an attainable goal. //c well done this can now be called a good article keep up the good work and cons,0
2045,2045,mqm and their abu garib style terrorismi saw the debate between imran khan babar and ajaz ul haq and i felt sorry for imran bhai that he was mistreated for his private life matters which was brought up as a more important matter than crimnal history of thug like altaaf hussain and his party who only tortures and kills whoever they wants. i have witnessed mqm and their abu garib style crimes. my cousin has worked for mqm and he told us that if he leaves the party he and his own family would be slaughtered. entire karachi has been suffering because of altaaf bhai of india who is getting bhuttas in the form of water mafia and karachi people do not have electricity and he is enjoying the cold breeze of london. imran khan must get this thug deported to india because if he will return to pakistan then pakistanis will teach him exactly what it is like to call creation of pakistan a blunder.,0
2046,2046,fyi i think that this ip is a server/proxy for the university of bath so many many people will post here anon.,0
2047,2047,will not be intentionally inconstructive}},0
2048,2048,none of those other therapies using muscle testing are considered applied kinesiology.,0
2049,2049,. this illustrates the difference between an encyclopedic and an unencyclopedic fact.,0
2050,2050,azam amir kasav gets way more hits in google news so i think thats the main spelling. btw since there is already a wikipedia article on azam amir kasav i am creating a redirect for ajmal amir kasab and putting the spelling in the article. thanks ,0
2051,2051, october utcresponse i contribute entry with reference to comelec official publication. i have no conflict of interest with comelec. john petalcorinno but you do have a conflict by editing an election article while participating in the election. as stated below wikipedia is not for electioneering. ,0
2052,2052, this source appears to say not . ill adjust it to accordingly. .,0
2053,2053,what is incident light? what does it mean?,0
2054,2054,umn that would be intellectual honesty. not allowed in clique articles. sorry. but youll just have to remain blocked.,0
2055,2055,jon is so smart. s m r t smart smart smart,0
2056,2056,in the meantime there are dozens of links that now link to a disambiguation page requiring editors to change them.,0
2057,2057,but world sounds like it came from a wiki mmorpg. also what about earth portals portalworld should then be a redredct to the not yet in existance earth portal. mars venus and other worlds need portals too yes? ,0
2058,2058,thank you for closing a hard one speaking as the previous closer where spui previously requested deletion review.... wikilawyering ad infinitum,0
2059,2059,no need as abstracts are intended for nonexperts. this particular abstract is very clear. thanks for the offer though not for your misinterpretation of the paper.,0
2060,2060,thanks for the info about double redirects. kind of new to them. im up at am contributing to wikipedia man this is crazy.,0
2061,2061,hello whats your name? do you like sopa? i think it has many good points. bye,0
2062,2062,jay z it says he has number albums but he only has .,0
2063,2063,you want to fix this encyclopedia? i posted some of the requirements on wikipedia review many months ago. for reference i will repost and expand them here.. jimbo wales has to leave. he should turn over the server admin passwords to a professional responsible it person who is salaried by the wmf. . said it professional has to make some major changes to the mediawiki system currently hosting wp. changes would include but not be limited to a. blps must be heavily restricted and protected or better yet removed entirely. b. a proper set of guidelines for editing and administration should be enacted and adhered to. this would include limitations on the powers of all administrators and requirements for editors to be personally responsible for whatever they do on the wiki. no more ipaddress editing. anyone seeking to write for wp must apply and be approved. no persons under the age of . assume good faith my ass. c. all administrators must be elected by open ballot by the editors whose work they oversee.. most critical to the projects success certain untrustworthy administrators must be removed and banned from wp permanently. this would include but not be limited to ft durova david gerard jzg mongo jayjg elonka jaakobou rauleither make drastic changes or wikipedia will continue to decline. ,0
2064,2064, this was done in an effort to correct the lies that chinamanjoe has been spreading through this site,0
2065,2065,interesting only way to keep the pov going is to ban all dissent. how stalin of you and om does to his opposition just what was done to his brethren. he is a mirror image of what he complains about.,0
2066,2066,interesting. on page of the gross article he did link to a findarticles search that returns empty today. previous attempts to deface this page by removing mcdowell link were rebuffed with the claim that gross was linking to it. it would be surprising that at the time he linked to it findarticles link didnt exist so this may be an attempt to deface wikipedia by erasing internet access to the material.,0
2067,2067,the ip for good if you resume your current pattern of vandalism. — }},0
2068,2068, proper titles needed chris grayling is not justice secretary. the reaction section should be rewritten in chronological order. ... ,0
2069,2069,yes. the eurostile font has been retired after seasons.,0
2070,2070,citation . why is that even there? the article has nothing to do with alien nation what so ever.,0
2071,2071,redirect talkantiochus v eupator,0
2072,2072, deletion probable im not aware that divine spark is a theological term of art if it isnt then the article should probably be deleted. tc ,0
2073,2073,i believe someone else was responsible for citing talbot as reliance for the year polity of the musunuri nayaks. i merely checked old versions to see why such obvious facts were left out. an alternate citation can be provided to confirm if you find talbot wanting here.,0
2074,2074,diereverted edit made by known vandal i think you will find those edits werent actually made by me... plus i have been editing here for way longer than you... ,0
2075,2075,vandalism? all edits i have made have been % factual and i would be glad to provide any sources. please do not revert my edits unless you have countersources or atleast a valid excuse.,0
2076,2076,thanks for the feedback especially pointing out the opportunity for original content showing brain regions/pathways.,0
2077,2077,sodom final fight please stop. if you continue to vandalize pages by deliberately introducing incorrect information you will be blocked from editing wikipedia.,0
2078,2078,number was not made up i wasnt inventing that insult it wasnt even an insult for petes sake now youre going overboard. i told him exactly what he said that god must have made us though we dont know how if you dont believe me you didnt read that section thoroughly. ,0
2079,2079,the twin towers were tall,0
2080,2080,well i hope you or someone else get it working again as i think its a very useful tool. thanks for writing it and i look forward to any updates. ♫♦♫ ,0
2081,2081,narking ok and that disproves my point how? i said that advisors are stationed in georgia proper buffer zones are un controlled areas of georgia proper so its a georgian mission. you said that advisors are stationed in georgia proper so its a georgian mission. well done xeeron i get . million links when i google south ossetia war. thats english buddy. if only xeeron you read the title security council holds third emergency meeting as south ossetia conflict intensifies expands to other parts of georgia south ossetia conflict war expands as in already expanded it says expands not expanding or about to expand therefore the un knowingly named the war the south ossetia war knowing that it will expand. see how important reading the title and getting the correct title is? my arguments havent evaporated anywhere south ossetia is still locationbased my initial argument it is still where over % of the fighting took place it still has the most important battle tskhinvali my arguments are still here buddy. and xeeron i have pointed to you countless times that might doesnt make right. saying the majority says so does not make it npov. if you would have lived in the south during the civil rights movenment youd realize that might doesnt make right or npov for that matter. ive seen your majority view point and called it a farce many times. grey fox i have proof for how the georgia war is biased it is biased because it implies that south ossetia was a de facto part of georgia which as we all know is bullshit because if a region is de facto and de jure part of a country there is no war my russian colleagues may disagree but chechnya was not de facto part of russia in the s it was de jure. and it was called the second chechen war not the russian war . so in other words mr. grey fox and the other two of you you have failed to show my how south ossetia war is npov but i have shown you and cited an example of how georgia war would be incorrect and biased. therefore the title stays case closed. ,0
2082,2082,list of military occupations the requested move is closed so there is no point keeping the rfc on that section. better by far to rephrase it and move it down to the next section talklist of military occupationsoccupations before ,0
2083,2083, fences and windows i was not attempting to out harrass or get revenge. someone forwarded me a foia public record sheet on the person in question an i saw a discrepancy. if i wanted to out him i would have posted the exact nature of what i was looking at. no i will not apologise for exercising my right to review publicdomain information no i do not wish to participate in wikipedia any longer as i find your values repellant. ,0
2084,2084,bagration attribution ==hello. i have reverted your edit to operation bagration again. the point is not whether zaloga got his numbers from krivosheev or not which doesnt seem to be the case given the large discrepancy in the numbers. the point is you cannot attribute a claim to a particular author and then cite the claim to another. if you attribute a claim to one author you must cite the appropriate work by that author. if you want to include krivosheevs figures then add a sentence along the lines of g. f. krivosheev however places the soviet losses much higher at killed... moreover you cant just remove a valid source because you think its wrong. all information by reliable historians should be cited especially if there is disagreement on a particular issue which appears to be the case here. == ,0
2085,2085,abe lincoln and marfran syndromeabraham lincoln is already mentioned in the article with referenced. please see the list here. thanks.  talk,0
2086,2086,further edits have persisted adding citation needed tags to the lede . since the purpose of the lede is to summarise content in the body of the article which should be sourced wpcitelead does require editors to add redundant citations i.e. if the claim or fact is already sourced in the article the citation does not need to be provided again in the lead. the first two sections of the article detail transcripts in which hitler proclaims himself to be vegetarian diary entries and witness testimony from people very well acquainted with his diet confirming that he was almost certianly vegetarian from onwards. sources detailing his diet prior to the war are a bit more inconsistent indicating he may or may not have been vegetarian earlier in his life. instead of repeatedly tagging the lead it would be helpful if the editor would at least explain their rationale for doing so if they feel the sentence does not adequately summarise the sourced content in the article then would they please explain exactky what their problem is with it. please note if a problem does indeed exist with the sentence it is not that it is uncited it is that it does not neutrally and accurately summarize the claims our article makes. tags only alert editors to a potential problem but if we do not understand what the problem is we cannot address it. ,0
2087,2087,thanks for that. id sum it up as pointless. jun utc,0
2088,2088, i dont disagree but there ideally should be a description of the bands style elsewhere in the lead?.  🍁 ¡gobble ,0
2089,2089, emil gilels i appreciate your input as to your musical taste regarding gilels stature as one of the greatest pianists of the th century. while you may regard this as over enthusiastic my addition was supported by one of the pages used as a reference in the article. if you really have an objection you are better advised to express your reservations in the discussion page. i would revert your edits until you act in a civil manner.,0
2090,2090, domestic grosses batman and robin warner bros. studio$ total gross theaters $ opening theaters / open. i will find away to work into reception.,0
2091,2091,vandalismmongo removed all of the tags i placed about problems with the article.the tags specify that they should remain until the problems are resolved. potential vandalism again.,0
2092,2092,you havent even read a word i wrote. just stop with this nonsense please for the sake of us both.,0
2093,2093,how is a list of his appearances on other peoples albums trivia? its basic discographical information. and as you can see its standard content for rappers discographies. also the sources in the album articles must be sufficient if the album listings themselves dont need to be sourced which seems to be the case per other high quality articles bobdylandiscography elvispresleydiscography thebeatlesdiscography etc. i could see a case for sourcing anything that doesnt have its own article however.,0
2094,2094,it was no accident. he was frozen on purpose. go ahead and change the article.,0
2095,2095,uk release date in the most recent issue of the official nintendo magazine it states on an advert for a particular company that the game will be released on the th may. would i need to maybe scan this page and send it to someone for proof??,0
2096,2096,sorry. i do think that people should be able to directly access the page by typing his common name though. apr utc,0
2097,2097, utcwell see first if anyone at the page is question objects to unlocking without bias towards future editorial decisions. d july,0
2098,2098,i agree and that is what the references say and what seems to have been hashed out when this came up in . seems like a old issue that was settled years ago and again supported by numerous references. ...,0
2099,2099,danvillethanks for letting me know about the fixes to the danville page. im embarrassed that i didnt pick up on that elementary flimflam move with the towns url. there was another longrunning attempt to override the towns page several months earlier its nice to have additional people keeping an eye out.,0
2100,2100,so its a case of pov. that is funny or not funny? ...,0
2101,2101,ip address ...reverse dns basottawareverse dns authenticity verifiedasn asn name bacomip range connectivity registrar per asn arincountry per ip registrar ca canadacountry currency cad canada dollarscountry ip range ... to ...country fraud profile normalcity per outside source toronto ontariocountry per outside source ca canadaprivate internal ip? noip address registrar known proxy? nolink for whois ...,0
2102,2102,india magical trip is one of the few tour operators in india who offer an extraordinary touring experience to countless tourists throughout the year. their experienced tour operators knows exactly what their clients are looking for and they design innovate tour packages which their clients have very impressed with. what makes india magical trip so special is the fact that they arrange for most innovative and attractive tour packages at a very reasonable rate. their tour packages take care of all the ins and outs of their guests in terms of accommodation travelling food. to sum it up india magical trip offers an incredible touring experience to its clients. about the companyindia magical trip is an online tour operator who started serving their global tourists from the year . though new in this field they have garnered enough reputation in only one year due to their topnotch services and offerings. they have a wide array of different types of packages to offer to their valuable clients. besides their skilled tour planners can arrange for customized india tours according to the preferences of their clients. all their clients need to do is to visit their official website fill in the enquiry form and they would present a free quote to the clients as per the customized packages. india magical trip is dedicated to take the concept of touring to a new level altogether. they are certainly one of the most reliable names in the tourism fraternity in india.about the foundersindia magical trip was founded by two enthusiastic individuals mr. prem dhiman director of sales and mr. sumit dahiya director of it with a vision to put up an online setup which would offer extraordinary touring experience where people all across the globe would get to know india with its real beauty and true colors. india magical trip being their dream child has been carefully nurtured and given the shape and status that it is having today.packages offeredindia magical trip is known for designing some of the most innovative and customized tour packages for its clients. besides they have some preset tour packages which covers a wide range of indian tourism. . golden triangle tour this is one of their most demanded tour packages. in this package their guests are exposed to the beauty charm and grace of northern india. this tour covers some of the most famous tourist destinations in india which includes majestic agra country capital delhi and city of palaces jaipur. . rajasthan tour bold text the most reliable and convenient way to enjoy the heritage and beauty of rajasthan is through india magical trip. their rajasthan tour package would present the true color of the rajasthani culture which include trip to some of the famous forts in india enjoying wonderful lakes desert safari tour to wildlife reserves and many more. . north india tour the north india tour arranged by india magical trip covers some of the most attractive and famous tourist destinations in this part of the country. it includes visits to some of the most wonderful hill stations in the country monuments pilgrimage centres and several others. . kerala tour kerala is one of the most beautiful places located in south india. india magical trip has some of the most excellent facilities and arrangements for their clients where they are exposed to the natural beauty of this land. this tour is all about discovering the vast culture hill stations wildlife and others. . yoga and ayurvedic india magical trip has some of the most enchanting and refreshing packages for their clients. yoga and ayurveda have been a part of india tradition and this tour would expose their guests to experience the ancient india therapies in the form of ayurveda and to work out in the form of yoga.. adventure and wildlife tour india as a country which is full of wildlife and dense forests the magical india trip will arrange for its clients to experience some of the most exciting and adventurous wildlife tours.with a goal to reach out to more and more global travel lovers india magical trip is striving hard by employing as much resources as possible. very shortly they are going to come up with a more organized setup to serve their elite guests in a better way.,0
2103,2103,latest cidesco article deleted as blatant copy vio. if you really want to write this article please write it yourself and find some reliable external sources to use.,0
2104,2104,never mind i saw the name calling section where you posted this same incident in a link. but it still is disturbing on how arilangs current apology is worded in exactly the same way as his previous apology. ,0
2105,2105,no worries as you blocked for the exact same duration i was going to use. to be honest i am glad to see that there are other nonhardass admins on aiv patrol. too many of our fellow admins would have just clicked the indef block button without a second thought.,0
2106,2106,grand rapids mi pageyassie...this is an image i took with my own camera on my own time and i release this image and all its copyrighted privileges. i understand that the previous image i was posting was copyrighted and for that i am sorry...but this one is not. please discuss on here before you once again attempt to remove my image. emanso? i selfreverted and resumed the image. by the way you are telling you have uploaded previous copyvio images onto commons with the account grguy. that was crosswiki sock puppetry. dont do it again.,0
2107,2107,kenneth tennysons reckless behavior in other forums==as far as kenneth tennyson bashing other authors here is an exerpt from a book review on founder of the homemade mushindo karate movement never studied under a legitimate teacher or any martial art teacher never set foot in asia completely disproven shown to have plagiarized many photos and other materials from other published written sources. of course he claims to have studied under masters in tibet and been a disciple of okinawan karate teachers since disproven by such worthy sources as gorge mattson et al. was involved in an abusive sex scandal with several female students a few years back sleep with me and ill enlighten you kinda thing uses abusive and coercive tactics to control what exstudents say at him a propaganda liemaster. the person he is bashing is none other than terrence dukes or the real frank dukes from the movie bloodsportwhile putting others down kenny brags or advertises about his martial arts expertise to scare peoplehmmm... well kalaripayattu has a lot of similarities with caopera alot of jumping and posturing and a lot of religious themes to it. i guess it depends on what martial arts youve trained in to determine whether i can kick a$$ or not. lets see... im a red belt second degree in tae kwon do and have some knowledge in shotoken. ive got to start learning about grappling though. freedom skies and myself are not the only ones who feel that kenny is a racist. here are some excerpts from users from other forumsthe armchair analyst asia times forumi see. however you sounded like a racist.no i have no south asian sensitivities. i am no nationalist/jingoist. i consider myself above it all. all your posts are based on the rather silly assumption that militaristic power in the last three centuries is a sign of greatness. it may be in a narrow anglosaxon way but not in a gandhibuddha sort of a way. get it?civilizations such as india actually even china until today have never had a negative impact on other civilizations that remotely matches yours.you have generalized indians to be bigots etc. i agree that some not all are. but the fact that you generalized it to include an entire ethnic group as obnoxious by definition makes you a racist. yes it does rocky asia times forumwhat inaccuracy are you referring to? if brits came to india and got rich was the wealth indian or british? besides looting what exactly did british accomplish? while your bias is clearly visible with this statement what is your purpose of posting this in this forum?isnt it quiet evident that even in yr it is difficult for you to get off your pompus ass why on earth would anything written by anglosaxon when europeans were busy colonizing the world accurate? isnt there a vested interest on part of the european to disparage native cultures and delibrately belittle their achievements? thats just a couple of the many others. however i do not want to clog up this page.i have also noticed that kenny tends to have a habit of cutting and pasting articles and also cloning the article he had fabricated on a few web sites i know that i am not the only one who knows thisbrahman martial arts planet forumi really do hate to post on this topic seems as it was only to counter mine which by the way it would be nice if you would simply post this on my topic were you could get a real discusion were as here people might simply ignore you becuase of the topic cloning. bliss asia times forumthats not from a social studies journal you fraud thats a copy paste... rocky asia times forumi believe kenneth probably picked up a website of some tourist board,0
2108,2108,as per wp name conventions.,0
2109,2109,ja regional dialect i guess. will change back later tonight.,0
2110,2110,makes sense. im on board with that.,0
