,text,label
10052,i added about three missing parameters to templateinfobox organization and converted ca. articles. no information was lost. at least one of the articles was about a company so i switched those to use infobox company. the template was listed in the merge section of wptfd/h so that typically means redirect after merging. redirects help users find the appropriate infobox see the list of redirect. if you would like to review the conversion you can find it in my edit history around the middle of this page of edits.,0
10053,hi looie.thank you for advising me of this. appreciated. i really do love wikipedia but i must insist that im allowed to love it on my own terms because i can do no other or go without which i candidly admit is the fate of most of my love affairs oh dear ....as i think i must surely have made clear i really do have nothing further to add to the comments about buddhist sex abuse cases i have already made. i do hope the page is restored.currently im fleshing out the biographies of leveller women. ive already supplied a stub for katherine chidley and im presently working on one for userrinpoche/mary overton wife of richard overton. it will take a few days before its ready yet.mary overton was subjected to appalling abuse at one point in her life. she was nursing her new born baby when baillifs came to escort her to millwall prison in londonan absolutely dreadful place. she refused so the bailiffs then called for some carters to take her away. they too refused out of common humanity. the bailffs then physically dragged her clutching her baby through the mire and dirt of the london streets while people spat abuse. well i dont know but i think it quite possible that some of them went as far as telling her to go fuck yourself which is absolutely frightful of course. the baby died some six months later.regarding the bsac debacle what ive done with my katherine chidley stub is that on the talk page ive added at the top a section for contributors in which i myself as a contributing editor expressly ask people to contact me on my talk page if they have any issues with it the lack of a definition for the term controversialist for example which i can see might be a real no brainer for users of a certain disposition. ill be doing the same in all future new pages i contribute in the hope of avoiding the same difficulties i had with bsac assuming of course thats okay with the wiki community.thank you for your attention.,0
10054, guy de lusignan come on adam i was surprised by your edit. its clearly guy de lusignan. even the english statue in damascus uses the de. only v. on google books admittedly but its more when it only includes the name as a surname. how will anyone know its a hereditary name if you use of? even english earls keep their de untranslated. talk ,0
10055,you would be right except lio means smooth and don means tooth. so youd be right if the video featured two smooths maybe fonzies? next to a giant tooth.,0
10056,also that it is not mainstream among russian and chinese physical anthropologists indicating a lack of consensus.,0
10057,thank you for defending the truthcategoryreal americans,0
10058,wow this guy is kinda rude,0
10059,{ class=talknoticethis article is part of a wikiproject to improve wikipedias articles related to dance. for guidelines see wikiproject dance and wikipediacontributing faq.},0
10060,you know what? no im not just gonna sit here and take it because this is wrong and you are abusing your privileges. first of all it is not possible to vandalise your own userspace. find me the section of any policy to the contrary. secondly it is not possible to harass people with singular jokey and clearly not serious messages. find me the section of any policy to the contrary. you cant. you have blocked me for things that i have not done and have acted in a completely inappropriate manner.,0
10061,can speciesbe hidn pl?,0
10062,re merge request i intend to make exercise machine a somewhat more detailed explanation of the machine aspects of exercise machines. i would have subordinated it to exercise equipment myself otherwise. that page can still have a cursory coverage of this subject and will include all of the other kinds of equipment that do not involve machines.,0
10063, to add shiroi if you have aim or some way i can contact you lets discuss this further. and to add from your comment on uer under the same thread cited above do not go and add the shiroi meet to its own page or as a seperate subheader as that will require as a result pages for every meet. that will be a pain to do and will not be much of an encylopedic entry. ,0
10064,finally time to do your job bishonen? shirley given useraskolnicks last contribution to civility and brilliant adherence to the npa rule at the top of this page why dont you just for once do your job..?,0
10065,just call me otis. ,0
10066, im sorry but you are factually wrong. as an automotive engineer with a keen interest in vehicle dynamics i can assure you that traction control and edl are operate in two very different methods. all traction control systems monitor differential axle wheel speeds comparing the driven axle to the nondriven axle any differences outside the scope of the allowed tollerances will only result in either a both driven wheels on the same axle being braked or b the engine ecu reducing engine output or c a combination of a and b. edl does not compare differences between front and rear axles it only compares differences between the left and right wheels on the same axle and brakes just one wheel there is no engine power intervention. whilst they are both addon functions of modern esp systems and use the same related hardware and electronics the software control of the two different systems are distinctly separate and help moderate/control different aspects of vehicle dynamics. dont forget wikipedia articles are not considered valid references for other wikipedia articles so if you have read something contrary on another wiki article it doesnt automatically mean it is correct talk to teutonictamer ,0
10067,no threats not a threat do not assume anything.,0
10068,thank you that makes good sense.,0
10069,look at this whole talk page we cant even talk about the article without emphasising if we are for or against it. no you cant claim that there is only procirc pollution in there. there is anticirc pollution in there also unfortunately the people writing up this article are focusing too much on negative aspects on this. they obviously never went to or or these all show a pro side. i think that the majority want to put negatives in. we have have to put pros and negatives you guys need to stop arguing. the only reason why this is under so much heat is because it pertains to the male penis which is very important to men.,0
10070,sockmaster using proxy server to mask ip? hey i think corbridge a user you recently blocked for socking might be using a proxy server to mask his ip to evade the block and avoid scrutiny. i dont know how to check that out so right now all i have is a hunch. the ip is .... its also worth noting that one of corbridges previous accounts inamaka accused another editor of masking his ip here so im pretty sure he knows how to do it. point being if you want to look into it or just point me in the right direction id certainly appreciate it.,0
10071,even though the resolution is poor,0
10072,hi againthanks once again for your help. i will contact about it thanks for the advice,0
10073,your censorship adds nothing. the statistics i posted come from an excellent source the u.s. justice dept. why does your highness not like the statistics?who made you king?,0
10074,notability of night nazifa tag has been placed on night nazif requesting that it be speedily deleted from wikipedia. this has been done because the article seems to be about a person group of people band club company or web content but it does not indicate how or why the subject is notable that is why an article about that subject should be included in wikipedia. under the criteria for speedy deletion articles that do not assert notability may be deleted at any time. please see the guidelines for what is generally accepted as notable and if you can indicate why the subject of this article is notable you may contest the tagging. to do this add on the top of the page below the existing db tag and leave a note on the articles talk page explaining your position. please do not remove the speedy deletion tag yourself but dont hesitate to add information to the article that would confirm its subjects notability under the guidelines.for guidelines on specific types of articles you may want to check out our criteria for biographies for web sites for bands or for companies. feel free to leave a note on my talk page if you have any questions about this.,0
10075,wpmosimages it is recommended that lead images not be smaller than px as this will make the image smaller for users who have set px in their user preferences. hesperian ,0
10076,chris ferguson if by some miracle god accepts you into his kingdom i will resent your simplicity for all eternity in the same kingdom. ...,0
10077,ill bite for hopefully a last time. nobody cares what you think is fact. get over it. as youve been told several times fact is not wikipedia policy. verifiability is. its policy. accept it or please move on because your edits will almost always be reverted by editors who do follow policy. ,0
10078, maybe make some comments if needed,0
10079, thanks thats extremely useful. can you please identify what exactly were the personal attacks? and which afd was disrupted? in general i follow a policy of apologising for things that ive done wrong so id like to know. ,0
10080, requested move august hairpin fashion → – the fashion accessory is the primary use everything else is named in reference to it. the disamb page should be moved/merged back into hairpin disambiguation – this is a contested technical request permalink. wpptopic specifically says being the original topic for a term is not enough to justify it being the primary topic. ,0
10081,balrogs height but you can enter balrogs height. he is cm in every street fighter version.,0
10082,not centreleftthe alp clearly does not fall in the category of a centreleft party. someone tell me one policy of the alp that is remotely left/socialist. the alp is a centre party.,0
10083,answer me now i want to know why are you being so rude and mean im trying to be nice just answer the question,0
10084,fictional character categoriesplease stop removing characters who are specifically referred to as lords and ladies from categoryfictional lords and ladies and deleting this perfectly relevant category without any discussion whatsoever. the same goes for fictional dukes and duchesses. your edits are blatant vandalism and its really quite tiresome for me having to go around reverting them. im a very important figure on wikipedia so i have better things to do with my time. furthermore kindly refrain from nominating every single fictional character category for deletion. i have read that essay you wrote on fictional character categories and found it quite frankly stupifying in its vagueness. i have left a comment on the talk page which youre free to take a look at.,0
10085, a barnstar for you the original barnstar this award for your big a treasure in the creation of articles about the war in syria. good work ,0
10086,filming started may and finished in lets say last semester of . thats years of shooting. it was released in the th year but shooting lasted years. . message me,0
10087,correct assessment. in the end i conceded that the wording there might not actually have any political connotation. thanks again for your pertinent advice.,0
10088, jesus and messianic prophecy hey. i dont know if this is technically where i should be posting this sorry if its not. fine if retort isnt % appropriate then ill use counterargue that is the meaning i was trying to get across.but i think all your other points are too strict and therefore not in keeping with wikipedias guidelines or encyclopedia guidelines in general. you said christians retort that the messianic prophecies never specified a timeline for the messiahs actions and the new testament especially the book of revelation detail how some of the prophecies will come to fruition later. . this is a bit vague and raises some questions. which christians? where did they say that? how did they detail it? can you reference it from a notable/seminotable scholar?first i cant point to a place in the old testament where the timeline doesnt exist you know what i mean? there is no jewish timeline so it cannot be referenced. but the new testament does have a christian timeline as detailed in the book of revelation. now which christians hold to this belief? essentially all of them all that have a moderate to literal interpretation of the bible which is essentially all. where did christian authors detail this belief? in the bible how did they detail it? they wrote it in the bible that is why i made bible references which scholar can i quote? how about john the apostle who wrote revelation? is one of the founders of christianity an acceptable source on the subject?i find you taking objection to this equivalent to someone writing christians believe jesus came back from the dead as detailed in various places including the gospels and then you coming around asking for scholarly sources and not accepting bible passages and asking which christians believe that?. you said this includes jesus ruling an earthly paradise after the apocalypse revelation . although it does reference the bible if left alone it sounds rather confusing. it also does not specifically reference a line from revelation nor does it reference which version of the bible it quotes king james niv etc which could mean a slight difference in the quote. if you want many specific bible quotes then ill put those in and ill list if its kjv or whatever. but i dont think thats required as my broad citation of rev does clearly explain exactly what im talking about including a physical kingdom on earth a messianic age of righteousness and so on. just because i didnt dissect it and show a specific line for each point doesnt mean they arent there any interested reader can easily find them by reading those chapters.if i had written the story of noahs ark is in genesis would you have deleted my entry and said its citation is too vague? just because i didnt give a synopsis with ten references doesnt mean its unworthy just look it up what bothers me most is how this whole thing started when i tried to correct incorrect data on your site the line that christians dont believe in a physical resurrection. that line had no references so even if my references are vague they still trump the initial post dont they? you cant delete my post for dubious citation then restore something with no references at all. im sure youll disagree with me on this one but most of all i think that my contribution didnt need to cite anything as it is such common knowledge that christians believe in judgment day an age of peace etc. i feel like im in some kind of twilight zone defending this belief. its almost as bad as someone posting christians dont believe jesus was tried executed and came back to life then i post that they do citing luke then you saying that it is too vague etc. it was pure courtesy to give the citation its such common knowledge that christians believe these thingsbut whatever ill repost with a several morespecific quotes. and btw you may think whoa this guy care way too much about wikipedia and im a mod but this is about preventing my religion from being misrepresented. and i hate inconsistency.... ,0
10089,except for the refd storyline,0
10090,==golden hands inc.==a tag has been placed on golden hands inc. requesting that it be speedily deleted from wikipedia. this has been done under the criteria for speedy deletion because it is a very short article providing little or no context to the reader. please see wikipediastub for our minimum information standards for short articles. also please note that articles must be on notable subjects and should provide references to reliable sources that verify their content. please do not remove the speedy deletion tag yourself. if you plan to expand the article you can request that administrators wait a while for you to add contextual material. to do this affix the template to the page and state your intention on the articles talk page. feel free to leave a note on my talk page if you have any questions about this. talk ,0
10091,mergei fial to see the need for seperate articles for each of the airport stations. basicaly its redundant with the airporta article with its listing of airlines and virtualy hard to keep in line with the same listing their. if any thig ther artcile shouls be moved into one considlated article or into the airport page its self. unless convinced other wise ill go ahead with the merge within a week if not sooner. trácht ar,0
10092,there were editors who said they knew nothing or little about heraldry how is it lying to reinstate their selfmade claims? you jumped each time i referred to them and called me a liar though beyond my ken repeatedly told you that he indeed did say that. not every comment is about you and just because you impose yourself into something does not mean that a statement applies to you. also i never quoted you as saying that i was unfit but you did make the claim that i did not have the credentials of other editors to comment on heraldic practices though you knew not my credentials nor the credentials of the other editor who told you he was hardly an expert and merely had a couple of books and that itself implies i was unfit compared to others. tk ,0
10093, please stop your disruptive editing. if you continue to vandalize wikipedia you will be blocked from editing. if this is a shared ip address and you didnt make any unconstructive edits consider creating an account for yourself so you can avoid further irrelevant warnings.,0
10094,fair use rationale for imagegodofwarthanks for uploading or contributing to imagegodofwar i notice the image page specifies that the image is being used under fair use but there is no explanation or rationale as to why its use in wikipedia articles constitutes fair use. in addition to the boilerplate fair use template you must also write out on the image description page a specific explanation or rationale for why using this image in each article is consistent with fair use. suggestions on how to do so can be found here.please go to the image description page and edit it to include a fair use rationale. using one of the templates at wikipediafair use rationale guideline is an easy way to ensure that your image is in compliance with wikipedia policy but remember that you must complete the template. do not simply insert a blank template on an image page. if you have uploaded other fair use media consider checking that you have specified the fair use rationale on those pages too. you can find a list of image pages you have edited by clicking on the my contributions link it is located at the very top of any wikipedia page when you are logged in and then selecting image from the dropdown box. note that any nonfree media lacking such an explanation will be deleted one week after they have been uploaded as described on criteria for speedy deletion. if you have any questions please ask them at the media copyright questions page. thank you. tast ,0
10095,clearly user danjel has no intention of discussion or intent to assume good faith and simply wants to control the page content perhaps for vested interest. oddly it seems that danjel is so very familiar with the centre that he is sure the financial position has not affected its operation. if its not a problem with npov then now its notability. the residential towers being built on the top of the centre are surely notable and relevant but hey unless approved by danjel then the article will remain sadly lacking in content. how can i add residential apartments construction begins at ttop ryde city when faced with a myriad of danjels objections. as has been suggested before to you danjel if you are so well informed and you feel only you can provide suitable content then why do you not make attemtps to improve the article? i make the attempt to provide input. i am open to discussion. i ask again what is your contribution. obstruction? how nice that danjel brings in his mates to back him up. not only obstructive but corrupt as well.... ,0
10096, glen campbell i dont know if this will reach glen but i wanted him to know he was my first crush. i was years old and i bought his ablum my first. i still have it. i know he is going through a tramitic time and i admire him for his strength and his grace. when i was a kid in germany i watched him on tv and i told my parents i would fly out of my chair for him my parents laughed. but glen i am now and i admire even more. gods grace to you. — preceding unsigned comment added by ... ,0
10097, saint peters tomb ok the catholicism tag is part of the christianity tag because of my trying to integrate all of them. the question of the vatican city rome and italy is a good one. i can see having one italy tag with a dropdown for rome and maybe another for vatican city and personally think that would probably be the way to go. unfortunately my machine got stolen last night which is likely going to seriously damage my own ability to combine those banners. i dont think this machine even has the tildes to do a signature so im going to have to tell you by hand that this is john carter. what you might consider doing is asking the rome project to become a subproject of italy or if it is inactive just merge the banners yourself. as more or less the only active vatican member i dont think that there would be any objections to merging it into the italy banner either. john carter,0
