,Unnamed: 0,text,label
6020,6020,the punk rock page has more meat in the text and its a lot of text content then a photo so the glance is in favor of the text . i do see some areas that can be fleshed out . i think the hardcore page wouldnt work with every section in depth like theirs thats what makes this page also unique to hardcore but i do think that some sections here are too small and that would work to balance out the photos to keep the text the main teaching and learning tool . i would like to resize the photo of zines a little smaller even if it has to be reuploaded . then it might now be too much and too busy . people read to retain information the right set up enhances that . too many pictures are a distraction . they take away from the knowledge . more fleshed out sections can help . ill brainstorm on that until later . i guess add the picture if it bumps the others too far out of whack we can resize it or when the story gets fleshed out a little maybe it will balance itself out more. the third option is we can fill out some sections more . make it more balanced and then add the zines photo after so it accentuates and isnt the meat and potatoes of the section . the sections of influence on other genres . that could be good place to start adding more contentdepth . ill study some other pages meanwhile when i get a chance then bring that knowledge here . a little later . thanks a lot . i love to share knowledge and i like sharing that here for free . ... ,0
6021,6021,heh my browser cant see them either i assume i clicked on the nonnoredirect link so i saw templates not redirects. ill check again carefully this time tfowr ,0
6022,6022,birbhumi am sorry to disturb you again and again. i have message as below hi i would have really liked to support birbhum in selected articles in west bengal portal. but i cannot for some reasons. some sections are small compared to other sections. i know it is tough to find out resources. again. some portions like the small poem on palm tree it was nice to remember tal gach ek paye dariye... is unencyclopedic even if i sound rude. demographics may be enhanced with religion data may be deducible from the following sites please see and . i shall contact u again soon. bye the way how about starting a selected biography section in west bengal portal? you have created some excellent biographies so far. regards. talk i have tried to get the religion data but i am unable to do so. can you help? thanks for the excellent work you have put in. dont worry about the slips. i will set them right but take care to avoid duplication. ,0
6023,6023,voltage and curent info where is it? any one got any details on these?,0
6024,6024,turkey hahaha==i love you men the link i sent you and what my comment said is that kosova will open an embassy in turkey not the other way around. i went and made the edit myself first edit ive ever made in wikipedia. kinda cool well sorta. ==,0
6025,6025,i vote that ino choji and sai should have their own articles. each of these characters have played a vital role at some point in the series. without these characters some of the missions that were accomplished would not have even been a success. also believe ten ten and hinata deserve their own as well but my primary concern is that at least ino choji and sai have their own. mcelite,0
6026,6026,stop. you are extremely annoying and i deleted that because it should not be there. stop leaving messages on my page weirdo. get a life ok,0
6027,6027,ryu i am not attacking you you have taken donations from the antigamergate side of the argument and you have resorted to name calling quit vandalizing this article with your own biased pov,0
6028,6028,response to an/ithe edit in question is a reference to an episode of its always sunny in philadelphia i was watching at the time. i get that its probably not the best use of a user page but i honestly dont really care that much about whats on my user page im here to edit the wiki. i can also acknowledge that saying real girls have vaginas could be seen as hurtful or intimidating to other users which is in no way my intent. i dont have any issues changing my user page if it means moving on from all this debate and getting back to editing. friend ,0
6029,6029,ah sorry my mistake. i havent been on wiki much lately but its been resolved. thank you,0
6030,6030,she just hates certain editors i guess i am one. there is nothing antisemitic in my edits. read each and every one of them. is using slurs.,0
6031,6031,see france at the summer olympics,0
6032,6032,,0
6033,6033,st normally no admin is going to involve themselves in some minor content dispute they have important work to do. nd it would require warnings including a final warning. i have made my last reversion and if no one else ever feels it needs to be flagged then it wont be and you wont revert it. if you do and they pursue it by warning and then you do it again and someone pursues it by warning then they may or may not pursue the matter as they choose.,0
6034,6034,question hii was just wondering if this season was still on,0
6035,6035,what i find a bit strange about the various guidelines and faq pages about categories is that while they contain plenty of fascinating details like hinting at the relationship between graph theory and set theory for no apparent reason they dont really come out and actually say what categories are primarily for helping people find things. while this article isnt exactly exclusively about murdered israeli children in the same way that the gaza war and lebanon war‎ articles arent exactly exclusively about children killed by the idf if a reader was looking for the set of articles related to murdered israeli children i think its reasonable to assume that they should be presented with this one rather than not being presented with this one. talk ,0
6036,6036,if you continue to editwar over this article i may ask that sanctions be taken against you. wikipedia articles should be based on thirdparty reliable sources not on data derived solely from the website of the article subject. frankly there is little in the article to suggest that it meets our notability guidelines at all. i suggest you study the relevant parts of wikipedia policy and fins sources to confirm notability regarding the article topic rather than editwarring over inadmissible content.,0
6037,6037,==regarding edits made during august ==it might not have been your intention but your recent edit removed content from . please be careful not to remove content from wikipedia without a valid reason which you should specify in the edit summary or on the articles talk page. take a look at our welcome page to learn more about contributing to this encyclopedia. thank you. if this is an ip address and it is shared by multiple users ignore this warning if you did not make any unconstructive edits. – ,0
6038,6038,rationale= i want to get rid of my account but am currently blocked from editing my user page so i thought the talk page would be the next best thing,0
6039,6039,well the primary author is not responding and the secondary author has not logged in. i left posts at both talk pages more than hours ago and will now leave reminders as well. please suggest what i should do if say no response is posted here in the next hours as well. «talk» ,0
6040,6040,while that you deleted had to be deleted,0
6041,6041,san mateo public library,0
6042,6042,this weeks issue of music week has their surnames down as stephens and meads.,0
6043,6043,kim fowleyhello again i noticed you edited the kim fowley page a while back and was wondering if you had any book/source suggestions about him. i wrote an article about his song the trip not too long ago but its a little too brief for me to be satisfied with it. any help as always is greatly appreciated. ,0
6044,6044, february utcsupport all signs clearly point to this being a revolution. while it is true that the military could have everything revert back to the old ways tomorrow it does not look like that will happen. i think if the counterrevolution does happen we can change the name to something more appropriate. ,0
6045,6045,bill johnston cricketer}} june,0
6046,6046, recent addition to true finns your edit summary no ref for centreright. what? did you look at talktruefinns.farright.notappliable? please contribute to the talk page instead of removing sourced information centreleft is what the finnish political scientists are saying. foreign media commentators are not scholars. ,0
6047,6047,meigle vics a.f.c. are an amateur football team playing in the perthshire amateur football league.the club have played in the league since formation on the th august and have played their home games at meigles victory park since.,0
6048,6048,re tribus or civitas you seem to be right i somehow felt you would be. caesars comment on the bellovaci has amicitia civitatis haeduae fuisse ive now lost the page ref.,0
6049,6049,yachts on a decidedly trivial note i read noriega had three yachts all named the macho macho i macho ii and macho iii.,0
6050,6050,ive made further changes in response to some of your comments. the motivation for restoring the original text is that it allows the article to lead with a clear definition and attribution rather than a very indirect characterization.let me remind you to assume good faith instead of claiming sabotage and active mmisinformation sic . al ,0
6051,6051,stop harassing me please styrofoam please stop harassing me,0
6052,6052,ive read your reply to vartans talkpage i dont think there need be any more evidences that ankaram laciner and falcon are all the same user. the one disapear and one reapear just after is just more than a coincidences that each add links to his journal is more than just coincidences that each have contributions covered in his journal is just more than coincidences. that falcon has the same prejudicial beliefs as laciner is also not a coincidences at all. if you are attempting to show us that there is nothing surprising that three different users contribute in the same articles where nearly no one else has contributed and that they all registered just after the other has left than i think it is failed. probabilisticly when adding all the elements there can be no rational doubt that they are all the same person. quebec science is also something i read which is more notable but it doesnt have any entry in wikipedia neither has its president or what have you his page. and im sure he does give lectures around the world too. ix,0
6053,6053, the americans creed by page the section titled america creed could be expanded by referring to william tyler pages quote the americans creed. any thoughts on this? did myrdal refer to page in his work? ,0
6054,6054,file please dont remove templates highlighting problems with images unless that problem has been resolved.,0
6055,6055, merry england re john major. my addition may be misplaced incorrect or irrelevant however. however i am going to revert and place a link to a source of this info. i think the better way would be to improve rather than remove. i dont think its appropriate to revert though using the subjective rather than objective terms rv i.e. vandalism a joke or sarcastic are rather objective. i will also add a comment on the articles discussion page to ask others if they think my addition is inappropriate. thanks,0
6056,6056,instead led fan eastwards onto the plain of jars.,0
6057,6057,yes im well aware of that some gaters claim that gamergate is a consumer revolt but my reading of tutelarys comment especially given that this is a discussion of whether or not gamergate can even be properly called a movement was that these sources supported the idea that gamergate is a consumer revolt when in fact most of them do the opposite treating the claim with suspicion.,0
6058,6058,trains to/from allahabad could some editors help in creating a section on trains starting / terminating at allahabad?,0
6059,6059,sorry didnt see that at first. i just saw that he had edited some articles. thanks.,0
6060,6060,ok ok i was just messing around take a break already.,0
6061,6061,lady annabel goldsmithive reverted your deletion of the private eye reference which i dont entirely understand. i assume your reference to blp was about libel but i dont see that this could be libel. see the articles talk page for discussion. thanks ...,0
6062,6062,if you want to make your mark on wikipedia by adding entries for conservative political hacks you could more usefully produce an article on someone a bit more notable such as sir simon milton.,0
6063,6063,chill out people look dont get too stiff the least that can be done is have don cheadle nd ben kingsley rd and gwyneth paltrow th so that nobody has to irritate eachother. after all this is going to be an awesome movie right?,0
6064,6064,im the daktel troll. trolling trolls. ...,0
6065,6065,a barnstar for you you get your content review medal and gold wiki award for blocking excirial. the mkg,0
6066,6066,another weeks then gone.,0
6067,6067,june please do not add commentary or your own personal analysis to wikipedia articles. doing so violates wikipedias neutral point of view policy and breaches the formal tone expected in an encyclopedia. if you would like to experiment use the sandbox. thank you.,0
6068,6068,good information going for the most accurate and complete encyclopedic content possible should we then create a different article for the gong baotian and xie pieqi styles? rather than dilute the style information of each style my thought is that we should have a separate article for each subsystem that varies significantly from the norm. perhaps one called xie pieqi line yin style baguazhang and another gong baotian line yin style baguazhang. for each style with significant amounts of content as well as verifiable sources splits from the main article seem to make sense to me.,0
6069,6069,molly ivins talks about the republicans desire to eliminate social security in this article amognst othersalso house member brown speaks of it hereand plenty of libertarians in the country actively advocate the elimination of social security.i realize that the segment on eliminating the .% employer tax is something less frequently commented on and probably should not have been included but i think discussion of possible elimination of the program is important/worthwhile. jan utc,0
6070,6070,miscellaneous section it looks like this is basically a list of who has won the most rings. if so it seems that several other players have won at least three particularly several players bradshaw harris bleier swann and others from the steelers teams of the s.,0
6071,6071, please do not vandalize pages as you did with this edit to grampositive bacteria. if you continue to do so you will be blocked from editing. until it sleeps ,0
6072,6072,two points.theyre going to a level of detail far beyond summary. if someone wants to learn about the structure of unatco for example not only would eidos like to sell you a game they could use the money there are many many fansites who can speculate offer analysis compare deus ex to other works and do all sorts of things wikipedia as an encyclopedia both cant and shouldnt.as for the lists of various agents i may later regret suggesting this how would you feel about a trivial/generic characters in deus ex article covering the robots the generic mibs the soldiers and so on? im not really happy about it but it seems like a logical place to dump this sort of thing. conspire past ops ,0
6073,6073,welcomehello and welcome to wikipedia. we appreciate encyclopedic contributions but some of your recent contributions such as your edit to the page wikipedia talknotability seem to be advertising or for promotional purposes. wikipedia does not allow advertising. for more information on this seepolicy on neutral point of viewguideline on spamguideline on external linksguideline on conflict of interestif you still have questions there is a new contributors help page or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly. you may also find the following pages useful for a general introduction to wikipediathe five pillars of wikipediahow to edit a page and how to develop articleshelp pagestutorialarticle wizard for creating new articlesmanual of stylei hope you enjoy editing wikipedia please sign your name on talk pages using four tildes this will automatically produce your name and the date. feel free to write a note on the bottom of my talk page if you want to get in touch with me. again welcome,0
6074,6074,is it ethical for a doctor to tell patients they are about to die if they arent?could this have the opposite effect to a beneficial one making them accelerate their own end by jumping from a high window for example?would a doctor really adopt this ploy?the book seemed flawed in this respect. this part of the plot seemed both improbable and unethical.,0
6075,6075,try a hour block there could be lockout on our own weather channel staff for hours beginning on sunday may th at midnight.if they were involved? perhaps we could restirct access to wikipedia from their computers at the weather channel at midnight on sunday and block their ips which they will not edit the weather channel and intellistar article again i apologize for the trouble that has happened. local on the s will continue to air during the lockout after sundays until it expires in hours.,0
6076,6076,thank you for agreeing with me because i know for a fact that the only people that would watch so much as a minute of any spongebob episode released past are a bunch of braindead toddlers. ...,0
6077,6077,and being awesome and thinking wiki editors need to get a life..,0
6078,6078,i appreciate the unblocking and was surprised the block took place hours after i had given up on being able to make any contributions at that afd. sidebar although the block was lifted hours ago it has only been in the last few minutes that i have actually been able to edit else i would have commented here much earlier. and i myself would love to have somebody figure out how to annotate the block log. somebody must know how it can be done. michael q. ,0
6079,6079,the page was deleted under inappropriate reason. the information was transeffed without due care. i was not notified of this action. i am not a random vandal to delete my pages without discussion. `míkka,0
6080,6080,it was selfpublished the only book ever produced by ristesson. and woodzing also wrote the wikipedia article about it. this daughter of oscar ii could be a hoax.,0
6081,6081,for all of you talk and quondum the subject of tau isnt just some crackpot opinion made up by idiots it has been a subject of debate amongst the more progressive mathematicians. it appears on ted and on math channels. legitimate arguments come up frequently on the subject of its simplicity for example tau/ corresponds to / the unit circle or pi/ since pi = tau. criticize the argument not always those who made it up. oh and look at this video ,0
6082,6082,replace something with the exact page link ,0
6083,6083, dyk for chorioactis geaster on may did you know? was updated with from the article chorioactis geaster which you created or substantially expanded. if you know of another interesting fact from a recently created article then please suggest it on the did you know? talk page. ,0
6084,6084,health issues? health issues are keeping you away? what are you sick to your stomach because i exposed your corruption?,0
6085,6085,on // someone added a section entitled controversies and provided wellsourced statements from many leading rabbis and commentators regarding shmulys controversial statements and positions. later that day or the next someone possibly shmuly deleted this section asserting to wikipedia that the section was false or misleading. this is obviously not true and wikipedia pages should be there to inform the public of balanced facts and true information. wikipedia pages should not be free advertising and selfpromotion only promoting the positive of a person when the person has been involved in numerous controversies. ,0
6086,6086,this is not a edit war you are known hungarian nationalist and was many times charged because of nationalism and vandalizm on wp.,0
6087,6087,i agree the scholarpedia article is better. the emphasis here on point hypotheses seems restrictive learning about continuousvalued parameters is often seen as more intuitive though both have a place.,0
6088,6088, did you read the title before making that comment? i changed it to something more suitable. your always welcome to remove personal attacks at my talkpage bwilkins always. ★★★★ ,0
6089,6089,episode summaries dont require other sources? wheres the guideline that says that? maybe you should read wpplotsum yeah thats not a guideline either but its an essay that makes sense. ,0
6090,6090,bart/muni line hey just out of curiosity why did you remove the template and replace it with a table? if you want to change the formatting you can do it on the template directly – —–talk –,0
6091,6091,releases and being featured on compilation albums is not in my best opinion a candidate for speedy deletion. in order to meet the a criterion the article must give no indication of why the band is important. the albums and compilations are at least an indication. whether or not the band then meets wpband is a separate question but that is not to be handled by a speedy deletion but by wpprod and wpafd. ,0
6092,6092,yes triplea baseball should be on the list like football league championship in total attendance. next in us sports like mlb nba nfl and nhl they all have two more innerleagues in each of league. e.g. eastern/western conference or american/national league. their innerleagues are the section of the league. they play against other division teams in a season. so the league itself is mlb nba nfl and nhl. but there are no games between the international league/pacific coast league and mlb. so they are different leagues.,0
6093,6093,in fact electrical safety redirects to electricity but there is nothing about it.,0
6094,6094,slr chronology bibliography is completehi murderwatcher. this is paul again. this is to let you know that i have completed the slr chronology bibliography for you and that i am going to try to upload a pdf copy to your talk page as soon as i finish this note. this may take a while because ive never uploaded a pdf before.youre absolutely right it would be great if some of the old modern photography stuff could be added to wikipedia. however you can be sure that theyre still under copyright. pre american workforhire copyrights are generally years and on years. the real question is who owns the copyright today? since modern went under there have been many media company sales and resales the present copyright holder would be hell to uncover and ask permission. in fact the current owner might not even know that it owns moderns copyrights. orphaned copyrights are a major unresolved fair use issue in the information age.speaking of first cameras mine was a simple vivitar pointandshoot. my parents gave it to me for getting straight as in the th grade. it was of course a bad camera but it opened up a world of possibilities. from the vivitar i eventually learned about the existence of the pentax auto slr. it was then one step to mm slrs and i got a nikon fe in . the fe is also the reason why the bulk of my modern photography magazine citations begin around .im sorry to hear about your disputes with the admins over your nonphotography wkipedia entries. it would be unfortunate if you felt compelled to end your wikipedia activities over them. perhaps you could start a blog or create a myspace or facebook page to air these issues without worrying about what the admins want. however i will respect whatever your decision is as i fully understand that the most sophisticated machine is nothing next to a human life.you can reach me on my talk page. thanks muchly ,0
6095,6095,nice snark have fun being lbs and living on wikipedia. thats her dad. n n brandenburg avemerrill wisconsinthats where her parents live,0
6096,6096,not quite. checking the minor edit box signifies that the current and previous versions differ only superficially typographical corrections etc. in a way that no editor would be expected to regard as disputable. point taken nonetheless.,0
6097,6097,signaturesyou have been warned previously and i am here to do the same. please stop removing signatures from talk pages. without comments being identified it is very difficult to follow a conversation/discussion. continued efforts to remove signatures will result in administrative involvement. i encourage you to become a productive editor here at wikipedia but further disruption can lead to your account being blocked from editing. talk copied from user talkauburnpilotthere are others with unsigned edits and i dont see others adding to theirs. —the preceding unsigned comment was added by talk • contribs december utcpointing to bad behavior by other people in order to justify your own is not exactly the best argument. sign your comments or people will place the template next to them. removing these templates is disruptive and inappropriate. all you have to do is type tildes to sign a comment. talk because of your continued disruption i have requested an administrator review your actions. please stop removing from unsigned comments. it also may do you well to read wikipedias policy on no personal attacks. this comment is not helpful. talk blocked again for problem editing look you have to understand how we do things here. its alright to make mistakes and its alright to be a beginner. perfection is not required. but removing signature and namecalling is not acceptable here. i have blocked you for hours for problem editing. it mightve been hours but this is not the first time. we dont have many rules here but were very serious about a few things. one of them is cooperate with other editors. youre just being intentionally uncooperative and combative here and thats not acceptable. talk ,0
6098,6098,this is purely slanderous. i am not vandalising but rebalancing articles where clear ponts of view are given. sikh keeps adding meat eating is forbidden in sikhism. not true. i have added links to show that meat eating is not forbidden in sikhism. thanks,0
6099,6099, is there any chance of reducing the block or does it have to be the length specified? thanks  talk ,0
6100,6100,july utcindeed seems classic antigentile jewish this case of wiki media. see c.a.m.e.r.a campaign on wiki. in short it should be added as consensus ... ,0
6101,6101,ps paul klenk is right. you will not find a fairer more even handed editor here. he cares passionately about his excellent work at wikipedia. i observed with my very own eyes how though he literally bent over backwards for these people they just spit on him like he was refuse. somethings got to be done about this...,0
6102,6102, i saw that you supported the caroline mulroney article a year ago. however i have renominated it for deletion. just letting you know.,0
6103,6103,a may selected anniversary. encyclopaedia britannica has the date that this act was passed as may . – good catch. the difference lies between passed and signed the house passed the act on may but jackson signed it on may . i have no idea how or why may came to be a wikipedia selected anniversary but the signing is probably the more significant date. regardless ill clarify the dates in the article. may utcugh. someone edited the main page please retype the facts... ,0
6104,6104,{ style=backgroundcolor fdffe border px solid fcebrowspan= style=verticalalign middle padding px style=fontsize xlarge padding px px px height .em the antivandalism barnstarstyle=verticalalign middle padding px fuku ... },0
6105,6105,i undid the deletion because in the previous note it will not be tolerated. i am sorry that you did not wish it to be deleted. ,0
6106,6106, talkback talk to me ,0
6107,6107, a barnstar for you the no spam barnstar the antispam barnstar is awarded to users who do an exceptional job fighting against spam on wikipedia. ,0
6108,6108,odd then that multiple images of batman are used to illustrate the superhero article. to suggest that batman is not a superhero is absurd. speak ,0
6109,6109,decline=same person. now directly blocked. == o ,0
6110,6110,redirect talkleader of the labour party uk,0
6111,6111,the titles need not show that the characters are related all about this is in the articles. you see the nature of fiction is that its not necessarily coherent. since this article is not about malcolm wilkerson in the first episode of the show malcolm in the middle but about the character throughout the show it is indeed inaccurate to use a name for the character that was only used for the pilot episode. for the entire rest of the seven season run the characters name was only malcolm. this is not a question of beauty or taste but of plain accuracy. a title like malcolm xxx my appear clumsy but wilkerson is not an alternative. in my opinion. if cant build consensus on this between the two of us i suggest asking for additional input at wikipedia talknaming conventions since i didnt find anything in the guidelines for a specific case like this although im fairly sure the fact that the characters name was wilkerson only during the first of episodes of the show means that calling the character wilkerson esp. in the title is inaccurate. — ,0
6112,6112,i just read something interesting. apparently there have never been a minority living in this village. this village was always populated with only bulgarians. not albanians or any other. also when the mosque was build in razgrad there was material taken from this village. the sultan of the ottoman empire issued a ferman declaring that no turkish muslim builder working on the mosque will spend the night there. so it is impossible for his to be albanian because there were never albanians in this village. i found this in wikipedia.,0
6113,6113,here the user said i am arrogant in portuguese e para piorar é arrogante. translation and even worse he is arroganthe also called me crazy louco in portuguese só encontro loucos aqui. translation i only find crazy people here.these comments are not welcome. anyway i do not want to be label as crazy or arrogant only because i did not agree with images being moved with no need or an euphemism of a black woman being reported as pardo. its easy to accuse other people of ownership because the person protects articles from these types of adits. ,0
6114,6114, october utcsee . cheers ,0
6115,6115,testingthanks for experimenting with the page wikipediawords to avoid on wikipedia. your test worked and has been reverted or removed. please use the sandbox for any other tests you want to do. take a look at the welcome page if you would like to learn more about contributing to our encyclopedia. thanks. jkelly sorry. i inserted an antibush >hidden comment< into an article. i was just really mad at bush for a moment i just got done watching loose change for the seventeenth million time. totally my bad,0
6116,6116,hi dutchbloke i said might give reason to presume and hence have not alleged that you are rex. however please do not take it personnaly cheers ,0
6117,6117,feb utcso you prefer to silence me than hear the facts then fine. you just keep giving me more evidence to use to prove your inherent political bias. oh and mediation has been sought over your political bias. check the mediation page. ,0
6118,6118,relevance? in a new zealand tv series presented by rebecca gibney called sensing murder which aired on tvnz beginning in three psychic mediums from australia and new zealand sue nicholson kelvin cruickshank and deb webber armed only with photographs of the victims of unsolved murders and purportedly no prior knowledge of the cases attempted to help police detectives and a team of investigators by communicating with the spirits of the victims to uncover details of their life and death. the team of investigators followed up the psychics’ leads and apparently came up with information about the killers and whereabouts of victims remains. skepticism regarding the series has come from several sources and it was further satirized in the season finale where host jeremy wells humorously highlighted the fact that not a single case had been solved.just how relevant is this? granted it does provide criticism yet it is from a television show. we are given no knowledge of the reputation or fame of these mediums so it is difficult to criticise all based on a few. if high profile mediums were used i would have been inclined to agree on the inclusion.whilst the rest of the criticism section is valid and comes from scientists etc the validity of a statement by a television presenter is small and it is difficult to see any real reason for the inclusion other than to bolster the criticism section.cheers,0
6119,6119,redirect talklist of presidents of the united states by name,0
6120,6120,howard was the highest taxing govt in australias history labor then reduced the income tax rate three times since all he did in terms of economic reform was a gst. he preferred to play the social conservative while pretending that everything we have around us markets the general direction of ir taxation etc etc is a product of labor which the conservative have always tried to claim the later credit for. oh and in modern times slash and burn health/education/social/etc services to bring the budget back in to the black. even though menzies never had a budget surplus. id rather our money spent on us to support australians not held in a surplus gathering dust for no good reason its our money.,0
6121,6121,ive reverted you and taken the ref improvements further. you seem to be the disruptive party here and on some other articles try peeing in the wind less. it is impractical to address the referencing of a large article in one shot so interim stages are fine.,0
6122,6122,given the recent talk page comment i think we ought to prioritise replace the imdb citations. corbett ,0
6123,6123,i apologize for cursing you out. i lost my temper and it was unacceptable. im completely deserved a block although i think you had no right to give it to me. that said looking at the last few pages of your contributions nearly all your edit summaries are mosed reverted unexplained and unsourced changes tidied copyedit or similar. im sure i was overstating the case because i was angry but this does seem to be your main activity in the main space on wikipedia not that theres anything wrong with that its good to have people who copyedit and so forth but i think my basic claim was more or less true. and i dont misunderstand the way wikipedia works. ive been here for four years and ive never run into anyone demanding sources for utterly uncontroversial statements the way that you are. if we are obsessive about this kind of thing wikipedia will never grow and it is completely counterproductive to revert unsourced statements of what is essentially common knowledge. and i think my understanding of this is a lot closer to the way wikipedia actually works than yours is which is based on a completely nonexistent perfect world idea of what wikipedia should be. ,0
6124,6124,fantasy or not ive only read the first so i dont know everything but the book really doesnt seem completly fantasyish. the whole starclan thing is more like a religion in the first at least.,0
6125,6125,go vandercken go wikipedia needs you besides why are you waisting your time talking in here instead of writing an article? and why do you have a user page full of userboxes are $%? or what ?,0
6126,6126, agree to unblock proposal since i cannot edit anywhere except here i hereby agree to and proposal here to be place on civility parole and a rr restriction.i would also like to take this opportunity to ask b and bluemoonlet to monitor all of my activities and interactions with others especially with those who brought and fought for the charges resulting in the indef block with the purpose of giving me warning instruction and in general mentoring me along the way here at wikipedia. i admire your fairness in contributing to the wp project and would appreciate your assistance here.ccing to bs and bluemoonlets email.thank you. talk ,0
6127,6127,/ note blpn / hi you have been mentioned regarding this article list of jews in sports in a thread at the blp noticeboard here your comments there would be appreciated regards.,0
6128,6128,and maybe another one. have not looked at it closely whats up doc?,0
6129,6129,i see the thread now. but there are no quotes in there. and if you want to keep some material it is on you to pick a source and show some quote which could support it properly. why should i pick a source?,0
6130,6130,you are correct the article is about wlaj...but the embezzlement case her resignation and her death all happened while and after she was at wlaj. much like the alycia lane saga at kywtv is now a part of kyws history albeit a small part this will be a small part of wlajs history. the large amount of information is due to this happening recently. as all the details are confirmed and brought to light we will be able to condense the section into probably a sentence or two as part of the history.,0
